,Unnamed: 0,Unnamed: 0.1,name,description,attribution,columns_field_name,columns_name,type,categories,domain_category,domain_tags,provenance,download_count,page_views_last_month,page_views_last_week,page_views_total,page_views_total_log,domain,mash,big_mash,topic_comp,topic_comp_list,top_topic_id
11104,11273,11273,SPDES Multi-Sector General Permit (MSGP) Permitted Facilities: Beginning 2012,"['The', 'SPDES', 'Multi', 'Sector', 'General', 'Permit', '(MSGP)', 'which', 'is', 'administered', 'by', 'the', 'Department', 'of', 'Environmental', 'Conservation', '(the', 'Department)', 'regulates', 'stormwater', 'discharges', 'associated', 'with', 'industrial', 'activity', 'from', 'a', 'point', 'source', 'The', 'MSGP', 'covers', 'thirty', 'one', 'different', 'industrial', 'sectors', 'which', 'include', 'activities', 'such', 'as', 'mining', 'land', 'transportation', 'and', 'scrap', 'recycling', 'The', 'dataset', 'displays', 'information', 'on', 'facilities', 'that', 'have', 'active', 'MSGP', 'coverage', 'in', 'New', 'York', 'State', 'Information', 'included', 'in', 'the', 'data', 'set', 'include', 'the', 'facility’s', 'name', 'address', 'contact', 'information', 'industrial', 'sector(s)', 'discharging', 'waterbody', 'and', 'location', 'of', 'the', 'facility’s', 'Stormwater', 'Pollution', 'Prevention', 'Plan', 'For', 'more', 'information', 'please', 'go', 'to', 'http', '//www', 'dec', 'ny', 'gov/chemical/62803', 'html']",New York State Department of Environmental Conservation,"['waterbody', 'last_name', 'sector', 'waivers', 'state', 'zip', 'location_1', 'swppp_address', 'npdes_id', 'first_name', 'latitude', 'update', 'city', 'facility', 'longitude', 'location']","['Waterbody', 'Facility Contact Last Name', 'Sector', 'Waivers', 'State', 'Zip', 'Location 1', 'SWPPP Address', 'NPDES ID', 'Facility Contact First Name', 'Latitude', 'Update', 'City', 'Facility', 'Longitude', 'Location']",dataset,"['environment', 'transportation', 'economy']",Energy & Environment,"['msgp', 'permitted facilities', 'spdes']",official,2165.0,30.0,8.0,27810.0,14.7633680001,data.ny.gov,"['msgp', 'permitted', 'facilities', 'spdes', 'environment', 'transportation', 'economy', 'energy', '&', 'environment']","['msgp', 'permitted', 'facilities', 'spdes', 'environment', 'transportation', 'economy', 'energy', '&', 'environment', 'The', 'SPDES', 'Multi', 'Sector', 'General', 'Permit', '(MSGP)', 'which', 'is', 'administered', 'by', 'the', 'Department', 'of', 'Environmental', 'Conservation', '(the', 'Department)', 'regulates', 'stormwater', 'discharges', 'associated', 'with', 'industrial', 'activity', 'from', 'a', 'point', 'source', 'The', 'MSGP', 'covers', 'thirty', 'one', 'different', 'industrial', 'sectors', 'which', 'include', 'activities', 'such', 'as', 'mining', 'land', 'transportation', 'and', 'scrap', 'recycling', 'The', 'dataset', 'displays', 'information', 'on', 'facilities', 'that', 'have', 'active', 'MSGP', 'coverage', 'in', 'New', 'York', 'State', 'Information', 'included', 'in', 'the', 'data', 'set', 'include', 'the', 'facility’s', 'name', 'address', 'contact', 'information', 'industrial', 'sector(s)', 'discharging', 'waterbody', 'and', 'location', 'of', 'the', 'facility’s', 'Stormwater', 'Pollution', 'Prevention', 'Plan', 'For', 'more', 'information', 'please', 'go', 'to', 'http', '//www', 'dec', 'ny', 'gov/chemical/62803', 'html']","[(3, 0.067364760789471984), (4, 0.072217078097940438), (8, 0.015757932289558456), (9, 0.13086020639241058), (10, 0.014869868659659563), (11, 0.086059003001371259), (13, 0.035964499217675493), (15, 0.015611274353440549), (16, 0.085520329490139532), (21, 0.017942996383441094), (22, 0.018519796556560331), (27, 0.066255802803836014), (30, 0.041343126851569545), (31, 0.018262239956205087), (32, 0.063478586257793415), (37, 0.032879147191561153), (43, 0.06080549875178258), (45, 0.026524398372356598), (46, 0.078444149962436413), (47, 0.043429758269705458)]","[(9, 0.13086020639241058), (11, 0.08605900300137126), (16, 0.08552032949013953), (46, 0.07844414996243641), (4, 0.07221707809794044), (3, 0.06736476078947198), (27, 0.06625580280383601), (32, 0.06347858625779342), (43, 0.06080549875178258), (47, 0.04342975826970546), (30, 0.041343126851569545), (13, 0.03596449921767549), (37, 0.03287914719156115), (45, 0.026524398372356598), (22, 0.01851979655656033), (31, 0.018262239956205087), (21, 0.017942996383441094), (8, 0.015757932289558456), (15, 0.015611274353440549), (10, 0.014869868659659563)]",9
14408,14577,14577,Santa Rosa City Parks Map,"['This', 'is', 'a', 'map', 'of', 'the', 'Parks', 'Trails', 'and', 'Open', 'Space', 'Parcels', 'available', 'to', 'the', 'public', 'for', 'use']",,"['location_1', 'bathroom', 'drinking_fountain', 'lakes_ponds', 'skate_park', 'community_garden', 'bocce_court', 'dog_park', 'horse_shoe_pit', 'tennis_court', 'ball_field', 'volleyball_court', 'basketball_court', 'picnic_tables', 'reservable_picnic_area', 'play_structure_school_age', 'acres_total', 'quadrant', 'category', 'name']","['Location 1', 'Bathroom', 'Drinking Fountain', 'Lakes/Ponds', 'Skate Park', 'Community Garden', 'Bocce Court', 'Dog Park', 'Horse Shoe Pit', 'Tennis Court', 'Ball Field', 'Volleyball Court', 'Basketball Court', 'Picnic Tables', 'Reservable Picnic Area', 'Play Structure - School Age', 'Acres (Total)', 'Quadrant', 'Category', 'Name']",map,"['recreation', 'transportation']",Recreation and Culture,['santa rosa parks recreation lakes trees playgrounds open space trails hiking walking biking dog dogs'],official,109.0,8.0,0.0,21817.0,14.4132312391,data.srcity.org,"['santa', 'rosa', 'parks', 'recreation', 'lakes', 'trees', 'playgrounds', 'open', 'space', 'trails', 'hiking', 'walking', 'biking', 'dog', 'dogs', 'recreation', 'transportation', 'recreation', 'and', 'culture']","['santa', 'rosa', 'parks', 'recreation', 'lakes', 'trees', 'playgrounds', 'open', 'space', 'trails', 'hiking', 'walking', 'biking', 'dog', 'dogs', 'recreation', 'transportation', 'recreation', 'and', 'culture', 'This', 'is', 'a', 'map', 'of', 'the', 'Parks', 'Trails', 'and', 'Open', 'Space', 'Parcels', 'available', 'to', 'the', 'public', 'for', 'use']","[(3, 0.076423896351948559), (5, 0.036161446098285588), (6, 0.035145888594164426), (9, 0.25703806723306655), (12, 0.095865420290812936), (18, 0.036941298652905519), (21, 0.050749844489294767), (30, 0.11211485705378541), (32, 0.069079366181651197), (33, 0.03748332467468074), (38, 0.080383448469497576), (42, 0.045158349641385202), (43, 0.041592723303003468)]","[(9, 0.25703806723306655), (30, 0.1121148570537854), (12, 0.09586542029081294), (38, 0.08038344846949758), (3, 0.07642389635194856), (32, 0.0690793661816512), (21, 0.05074984448929477), (42, 0.0451583496413852), (43, 0.04159272330300347), (33, 0.03748332467468074), (18, 0.03694129865290552), (5, 0.03616144609828559), (6, 0.035145888594164426)]",9
8686,8855,8855,Maryland Port Administration General Cargo,"['Maryland', 'Port', 'Administration', 'General', 'Cargo', 'Monthly', 'Data', 'for', 'the', ""MPA's"", 'public', 'terminals', '(Souce', 'Internal', 'MPA', 'data)']",Maryland Port Administration,"['total_teus', 'month', 'total_auto_units', 'import_ro_ro_tons', 'imported_loaded_teus', 'export_loaded_teus', 'total_automobile_tons', 'total_container_tons', 'total_breakbulk_tons', 'total_ro_ro_tons', 'total_lumber_tons', 'total_loaded_teus', 'import_empty_teus', 'total_paper_tons', 'total_pulp_tons', 'export_empty_teus', 'total_containers', 'export_ro_ro_tons', 'import_auto_units', 'export_auto_units', 'total_empty_teus', 'total_general_cargo_tons', 'steel_amp_other_metals_tons']","['Total TEUs', 'Month', 'TOTAL Auto UNITS', 'Import Ro/Ro Tons', 'Imported Loaded TEUs', 'Export Loaded TEUs', 'Automobile Tons', 'Container Tons', 'Steel & Metal Tons', 'Ro/Ro Tons', 'Lumber Tons', 'Total Loaded TEUs', 'Import Empty TEUs', 'Paper Tons', 'Wood Pulp Tons', 'Export Empty TEUs', 'Total Containers', 'Export Ro/Ro Tons', 'Import Auto UNITS', 'Export Auto UNITS', 'Total Empty TEUs', 'Total General Cargo Tons', 'Other Break Bulk Tons']",dataset,['environment'],Transportation,"['mpa', 'tons', 'teu', 'ro/ro', 'auto', 'container', 'general cargo', 'maryland port administration', 'port of baltimore']",official,19209.0,354.0,81.0,12834.0,13.6477956755,data.maryland.gov,"['mpa', 'tons', 'teu', 'ro/ro', 'auto', 'container', 'general', 'cargo', 'maryland', 'port', 'administration', 'port', 'of', 'baltimore', 'environment', 'transportation']","['mpa', 'tons', 'teu', 'ro/ro', 'auto', 'container', 'general', 'cargo', 'maryland', 'port', 'administration', 'port', 'of', 'baltimore', 'environment', 'transportation', 'Maryland', 'Port', 'Administration', 'General', 'Cargo', 'Monthly', 'Data', 'for', 'the', ""MPA's"", 'public', 'terminals', '(Souce', 'Internal', 'MPA', 'data)']","[(3, 0.13859416445623329), (9, 0.21124738571569995), (14, 0.078836817288454861), (19, 0.10411140583554367), (22, 0.035145888594164419), (27, 0.045437946240389916), (30, 0.03601378679785678), (36, 0.035145888594164419), (40, 0.060302565334157184), (42, 0.15834717501601364), (45, 0.069628647214854039)]","[(9, 0.21124738571569995), (42, 0.15834717501601364), (3, 0.1385941644562333), (19, 0.10411140583554367), (14, 0.07883681728845486), (45, 0.06962864721485404), (40, 0.060302565334157184), (27, 0.045437946240389916), (30, 0.03601378679785678), (22, 0.03514588859416442), (36, 0.03514588859416442)]",9
884,884,884,Community Services,"['Includes', 'Health', 'Animal', 'Services', 'Parks', 'Housing', 'Library', 'and', 'Code']",,[],[],story,"['social services', 'environment', 'recreation']",,[],official,0.0,245.0,50.0,11803.0,13.5269882054,data.austintexas.gov,"['social', 'services', 'environment', 'recreation']","['social', 'services', 'environment', 'recreation', 'Includes', 'Health', 'Animal', 'Services', 'Parks', 'Housing', 'Library', 'and', 'Code']","[(2, 0.078402366863905198), (9, 0.21146228627771282), (14, 0.089835831825886642), (17, 0.18558478134314779), (22, 0.14585234066316211), (39, 0.14389197882500057), (49, 0.078402366863905198)]","[(9, 0.21146228627771282), (17, 0.1855847813431478), (22, 0.1458523406631621), (39, 0.14389197882500057), (14, 0.08983583182588664), (2, 0.0784023668639052), (49, 0.0784023668639052)]",9
2034,2034,2034,Beach Water Quality - Automated Sensors - 2014 - Water Temperature,[],Chicago Park District,"['last_updated_label', 'wave_period', 'measurement_id', 'wave_height', 'battery_life', 'beach_name', 'transducer_depth', 'turbidity', 'water_temperature', 'last_updated']","['Measurement Timestamp Label', 'Wave Period', 'Measurement ID', 'Wave Height', 'Battery Life', 'Beach Name', 'Transducer Depth', 'Turbidity', 'Water Temperature', 'Measurement Timestamp']",chart,[],Parks & Recreation,[],official,282.0,51.0,9.0,10595.0,13.3712321284,data.cityofchicago.org,"['parks', '&', 'recreation']","['parks', '&', 'recreation']","[(9, 0.67307692307692379)]","[(9, 0.6730769230769238)]",9
2049,2049,2049,Connect Chicago Locations - Map,"['Connect', 'Chicago', 'is', 'a', 'loose', 'network', 'of', 'more', 'than', '250', 'places', 'in', 'the', 'city', 'where', 'internet', 'and', 'computer', 'access', 'digital', 'skills', 'training', 'and', 'online', 'learning', 'resources', 'are', 'available—for', 'free', 'This', 'data', 'set', 'represents', 'all', 'the', 'available', 'details', 'for', 'every', 'location', 'The', 'content', 'is', 'updated', 'regularly', 'by', 'site', 'administrators', 'and', 'location', 'managers']",Connect Chicago,"['state', 'time_allowed_per_user_detail', 'location_leadership_email', 'location_leadership', 'pcc_staff_person', 'training_url', 'training_description', 'training_types', 'internet', 'appointment', 'hours', 'org_phone', 'wifi', 'city', 'hardware_public', 'zip_code', 'website', 'address', 'internet_download', 'organization_type', 'training', 'flickr_tag', 'organization_name', 'time_allowed_per_user', 'public_transportation_detail', 'nearest_parking_detail', 'nearest_parking', 'volunteers_wanted_how', 'volunteers_used', 'full_address', 'twitter_handle', 'agency_staff_person_contact_email', 'friendly_description', 'assistive_technology', 'pc_use_restrictions', 'volunteers_used_how', 'public_wifi_detail', 'location', 'longitude', 'latitude', 'internet_upload', 'handicap_access_detail', 'training_headline', 'agency_leadership_contact', 'room_list', 'url', 'id', 'pcc_staff_person_email']","['STATE', 'TIME ALLOWED PER USER DETAIL', 'LOCATION LEADERSHIP EMAIL', 'LOCATION LEADERSHIP', 'PCC STAFF PERSON', 'TRAINING URL', 'TRAINING DESCRIPTION', 'TRAINING TYPES', 'INTERNET', 'APPOINTMENT', 'HOURS', 'PHONE NUMBER', 'WIFI', 'CITY', 'HARDWARE PUBLIC', 'ZIP CODE', 'WEBSITE', 'BUILDING AND STREET', 'INTERNET DOWNLOAD', 'ORGANIZATION TYPE', 'TRAINING', 'FLICKR TAG', 'ORGANIZATION NAME', 'TIME ALLOWED PER USER', 'PUBLIC TRANSPORTATION DETAIL', 'NEAREST PARKING DETAIL', 'NEAREST PARKING', 'VOLUNTEERS WANTED HOW', 'VOLUNTEERS USED', 'ADDRESS', 'TWITTER HANDLE', 'AGENCY STAFF PERSON CONTACT EMAIL', 'FRIENDLY DESCRIPTION', 'ASSISTIVE TECHNOLOGY', 'PC USE RESTRICTIONS', 'VOLUNTEERS USED HOW', 'PUBLIC WIFI DETAIL', 'Location', 'Longitude', 'Latitude', 'INTERNET UPLOAD', 'HANDICAP ACCESS DETAIL', 'TRAINING HEADLINE', 'AGENCY LEADERSHIP CONTACT', 'ROOM LIST', 'URL', 'ID', 'PCC STAFF PERSON EMAIL']",map,"['education', 'recreation', 'infrastructure']",Education,"['internet', 'gis', 'facilities']",official,1052.0,191.0,44.0,9503.0,13.2143191208,data.cityofchicago.org,"['internet', 'gis', 'facilities', 'education', 'recreation', 'infrastructure', 'education']","['internet', 'gis', 'facilities', 'education', 'recreation', 'infrastructure', 'education', 'Connect', 'Chicago', 'is', 'a', 'loose', 'network', 'of', 'more', 'than', '250', 'places', 'in', 'the', 'city', 'where', 'internet', 'and', 'computer', 'access', 'digital', 'skills', 'training', 'and', 'online', 'learning', 'resources', 'are', 'available—for', 'free', 'This', 'data', 'set', 'represents', 'all', 'the', 'available', 'details', 'for', 'every', 'location', 'The', 'content', 'is', 'updated', 'regularly', 'by', 'site', 'administrators', 'and', 'location', 'managers']","[(5, 0.12578942413380187), (9, 0.14962454803111838), (18, 0.05536188444470596), (24, 0.053600961191429021), (27, 0.058332528415025495), (34, 0.077459274405402567), (39, 0.031838039099898637), (41, 0.055301284993542192), (42, 0.13497047648942706), (45, 0.14801879887993424), (48, 0.034268782341409502), (50, 0.055710131696592911)]","[(9, 0.14962454803111838), (45, 0.14801879887993424), (42, 0.13497047648942706), (5, 0.12578942413380187), (34, 0.07745927440540257), (27, 0.058332528415025495), (50, 0.05571013169659291), (18, 0.05536188444470596), (41, 0.05530128499354219), (24, 0.05360096119142902), (48, 0.0342687823414095), (39, 0.031838039099898637)]",9
15449,15618,15618,Washington State Compost Facilities,"['Composting', 'Facilities', 'in', 'Washington', 'State']",Waste 2 Resources,"['county', 'facility_type', 'regulation_chapter', 'facility_address', 'region', 'ownership', 'open_to_public', 'permit_status', 'facility_phone_number', 'facility_id', 'facility_name']","['County', 'Facility Type', 'Regulation Chapter', 'Facility Address', 'Region', 'Ownership', 'Open to Public', 'Permit Status', 'Facility Phone Number', 'Facility ID', 'Facility Name']",map,[],Natural Resources & Environment,"['compost facility map', 'compost facilities', 'compost']",official,217.0,157.0,46.0,8517.0,13.0562990146,data.wa.gov,"['compost', 'facility', 'map', 'compost', 'facilities', 'compost', 'natural', 'resources', '&', 'environment']","['compost', 'facility', 'map', 'compost', 'facilities', 'compost', 'natural', 'resources', '&', 'environment', 'Composting', 'Facilities', 'in', 'Washington', 'State']","[(2, 0.072802197802197668), (9, 0.25083212320226145), (12, 0.072802197802197668), (13, 0.12705964260218383), (18, 0.21565934065934028), (43, 0.072086558698515241), (46, 0.12694475242011538)]","[(9, 0.25083212320226145), (18, 0.21565934065934028), (13, 0.12705964260218383), (46, 0.12694475242011538), (2, 0.07280219780219767), (12, 0.07280219780219767), (43, 0.07208655869851524)]",9
2907,2907,2907,"Madison, Wisconsin Street Tree Map and Table View","['Street', 'tree', 'inventory', 'was', 'completed', 'over', '5', 'years', 'The', 'diameter', 'is', 'approximate']","Cityof Madison Parks, Forestry Division","['diameter_at_4_5_ft_in', 'species', 'point_x', 'point_y']","['DIAMETER at 4.5 ft. (in.)', 'SPECIES', 'POINT_X', 'POINT_Y']",map,['environment'],Parks & Recreation,[],official,365.0,224.0,35.0,7388.0,12.8511634132,data.cityofmadison.com,"['environment', 'parks', '&', 'recreation']","['environment', 'parks', '&', 'recreation', 'Street', 'tree', 'inventory', 'was', 'completed', 'over', '5', 'years', 'The', 'diameter', 'is', 'approximate']","[(2, 0.09265734265734249), (3, 0.098012932642687553), (8, 0.092657342657342504), (9, 0.27089867412423968), (18, 0.09265734265734249), (22, 0.08730175267199744), (32, 0.09265734265734249), (44, 0.096234193008626776)]","[(9, 0.2708986741242397), (3, 0.09801293264268755), (44, 0.09623419300862678), (8, 0.0926573426573425), (2, 0.09265734265734249), (18, 0.09265734265734249), (32, 0.09265734265734249), (22, 0.08730175267199744)]",9
18350,18519,18519,Office of Children & Families Training Report,"['This', 'report', 'summarizes', 'the', 'various', 'training', 'technical', 'assistance', 'and', 'resource', 'offerings', 'by', 'the', 'Office', 'of', 'Children', 'Families']",Department of Community Resources & Services,"['care_center_contacts', 'quarter', 'resource_room_visitors', 'participants', 'technical_assistance', 'trainings_offered', 'parent_training', 'fiscal_year']","['Care_Center_Contacts', 'Quarter', 'Resource_Room_Visitors', 'Participants', 'Technical_Assistance', 'Trainings_Offered', 'Parent_Training', 'Fiscal _Year']",dataset,"['social services', 'environment', 'finance']",Community Services,"['care', 'center', 'children', 'parent', 'pat', 'resource', 'services', 'technical', 'training']",official,127.0,2.0,2.0,6635.0,12.696098171,opendata.howardcountymd.gov,"['care', 'center', 'children', 'parent', 'pat', 'resource', 'services', 'technical', 'training', 'social', 'services', 'environment', 'finance', 'community', 'services']","['care', 'center', 'children', 'parent', 'pat', 'resource', 'services', 'technical', 'training', 'social', 'services', 'environment', 'finance', 'community', 'services', 'This', 'report', 'summarizes', 'the', 'various', 'training', 'technical', 'assistance', 'and', 'resource', 'offerings', 'by', 'the', 'Office', 'of', 'Children', 'Families']","[(1, 0.14886039886039873), (5, 0.037749287749287715), (9, 0.15955257344270377), (16, 0.076212678680321777), (17, 0.049185845386103932), (18, 0.037749287749287715), (34, 0.081055745143422051), (38, 0.070626324754074071), (39, 0.14886039886039873), (40, 0.100196224551399), (42, 0.060748955620322412)]","[(9, 0.15955257344270377), (1, 0.14886039886039873), (39, 0.14886039886039873), (40, 0.100196224551399), (34, 0.08105574514342205), (16, 0.07621267868032178), (38, 0.07062632475407407), (42, 0.06074895562032241), (17, 0.04918584538610393), (5, 0.037749287749287715), (18, 0.037749287749287715)]",9
18361,18530,18530,Forestry Program Tree Planted: 1996 - Present,"['Dataset', 'shows', 'trees', 'planted', 'per', 'year', 'by', 'Recreation', 'and', 'Parks', 'Forestry', 'Conservation', 'Section']",Department of Recreation and Parks,"['number_of_trees', 'total_acres', 'stream_miles_buffer_length', 'acres', 'total_miles', 'year', 'total_trees']","['Number_of_Trees', 'Cumulative_Acres', 'Stream_Miles_Buffer_Length', 'Acres', 'Total_Miles', 'Year', 'Cumulative_Trees']",dataset,"['environment', 'infrastructure']",Recreation and Parks,"['forestry', 'trees']",official,119.0,5.0,5.0,6440.0,12.6530689766,opendata.howardcountymd.gov,"['forestry', 'trees', 'environment', 'infrastructure', 'recreation', 'and', 'parks']","['forestry', 'trees', 'environment', 'infrastructure', 'recreation', 'and', 'parks', 'Dataset', 'shows', 'trees', 'planted', 'per', 'year', 'by', 'Recreation', 'and', 'Parks', 'Forestry', 'Conservation', 'Section']","[(3, 0.16938834631293634), (9, 0.26462598372767543), (11, 0.21549352551244566), (12, 0.091305567392821113), (15, 0.084520333857510052), (46, 0.12263004410158716)]","[(9, 0.26462598372767543), (11, 0.21549352551244566), (3, 0.16938834631293634), (46, 0.12263004410158716), (12, 0.09130556739282111), (15, 0.08452033385751005)]",9
11182,11351,11351,Public Fishing Rights Parking Areas Map,"['The', 'New', 'York', 'State', 'Department', 'of', 'Environmental', 'Conservation', '(DEC)', 'maintains', 'a', 'network', 'of', 'Public', 'Fishing', 'Right', 'parking', 'areas', 'along', 'trout', 'streams', 'in', 'New', 'York', 'This', 'dataset', 'represents', 'the', 'locations', 'and', 'information', 'about', 'those', 'parking', 'areas', 'Links', 'to', 'PDF', 'maps', 'of', 'the', 'actual', 'Public', 'Fishing', 'Rights', 'along', 'the', 'streams', 'are', 'available', 'as', 'part', 'of', 'the', 'data', 'set']",New York State Department of Environmental Conservation (DEC),"['longitude', 'location_1', 'stocked_trout', 'county', 'latitude', 'road', 'dec_region', 'pdf_map_link', 'water', 'parking_area_number', 'town', 'trout_present', 'special_regulations_link']","['Longitude', 'Location 1', 'Stocked Trout', 'COUNTY', 'Latitude', 'Road', 'DEC Region', 'PDF Map Link', 'Water', 'Parking Area Number', 'Town', 'Trout Present', 'Special Regulations Link']",map,"['transportation', 'recreation', 'environment']",Recreation,"['fishing', 'parking', 'river', 'streams', 'trout']",official,95.0,62.0,10.0,6436.0,12.6521727535,data.ny.gov,"['fishing', 'parking', 'river', 'streams', 'trout', 'transportation', 'recreation', 'environment', 'recreation']","['fishing', 'parking', 'river', 'streams', 'trout', 'transportation', 'recreation', 'environment', 'recreation', 'The', 'New', 'York', 'State', 'Department', 'of', 'Environmental', 'Conservation', '(DEC)', 'maintains', 'a', 'network', 'of', 'Public', 'Fishing', 'Right', 'parking', 'areas', 'along', 'trout', 'streams', 'in', 'New', 'York', 'This', 'dataset', 'represents', 'the', 'locations', 'and', 'information', 'about', 'those', 'parking', 'areas', 'Links', 'to', 'PDF', 'maps', 'of', 'the', 'actual', 'Public', 'Fishing', 'Rights', 'along', 'the', 'streams', 'are', 'available', 'as', 'part', 'of', 'the', 'data', 'set']","[(3, 0.12664354402508196), (9, 0.20646848491718953), (26, 0.036852787740207581), (27, 0.15438875208952282), (30, 0.14761336251258234), (35, 0.039719660034510954), (38, 0.058844550512844075), (39, 0.024489017730360562), (43, 0.18700325180893798)]","[(9, 0.20646848491718953), (43, 0.18700325180893798), (27, 0.15438875208952282), (30, 0.14761336251258234), (3, 0.12664354402508196), (38, 0.058844550512844075), (35, 0.039719660034510954), (26, 0.03685278774020758), (39, 0.024489017730360562)]",9
18371,18540,18540,Trash and Recycling Collection Zones,"['Boundaries', 'that', 'define', 'trash', 'and', 'recycling', 'collection', 'day', 'schedules', 'Commonly', 'referred', 'to', 'as', 'TRZs']",Department of Technology and Communications Services,[],[],href,['environment'],Utilities and Public Works,[],official,6.0,11.0,6.0,6337.0,12.6298119444,opendata.howardcountymd.gov,"['environment', 'utilities', 'and', 'public', 'works']","['environment', 'utilities', 'and', 'public', 'works', 'Boundaries', 'that', 'define', 'trash', 'and', 'recycling', 'collection', 'day', 'schedules', 'Commonly', 'referred', 'to', 'as', 'TRZs']","[(9, 0.25406422954788049), (12, 0.067948717948717888), (27, 0.095681163385388471), (29, 0.067948717948717888), (31, 0.069091020051695984), (34, 0.073967915917314456), (35, 0.18301131817705385), (45, 0.067948717948717888), (47, 0.065209993946307096)]","[(9, 0.2540642295478805), (35, 0.18301131817705385), (27, 0.09568116338538847), (34, 0.07396791591731446), (31, 0.06909102005169598), (12, 0.06794871794871789), (29, 0.06794871794871789), (45, 0.06794871794871789), (47, 0.0652099939463071)]",9
2116,2116,2116,Connect Chicago Locations,"['Connect', 'Chicago', 'is', 'a', 'loose', 'network', 'of', 'more', 'than', '250', 'places', 'in', 'the', 'city', 'where', 'internet', 'and', 'computer', 'access', 'digital', 'skills', 'training', 'and', 'online', 'learning', 'resources', 'are', 'available—for', 'free', 'This', 'data', 'set', 'represents', 'all', 'the', 'available', 'details', 'for', 'every', 'location', 'The', 'content', 'is', 'updated', 'regularly', 'by', 'site', 'administrators', 'and', 'location', 'managers']",Connect Chicago,"['website', 'organization_type', 'id', 'pcc_staff_person_email', 'address', 'full_address', 'hours', 'training', 'appointment', 'internet_upload', 'pc_use_restrictions', 'volunteers_used_how', 'internet_download', 'hardware_public', 'volunteers_wanted_how', 'nearest_parking_detail', 'org_phone', 'handicap_access_detail', 'zip_code', 'location_leadership_email', 'location_leadership', 'latitude', 'assistive_technology', 'public_transportation_detail', 'wifi', 'public_wifi_detail', 'training_types', 'training_description', 'twitter_handle', 'friendly_description', 'room_list', 'nearest_parking', 'volunteers_used', 'flickr_tag', 'internet', 'city', 'state', 'time_allowed_per_user_detail', 'agency_staff_person_contact_email', 'time_allowed_per_user', 'agency_leadership_contact', 'pcc_staff_person', 'training_url', 'location', 'longitude', 'organization_name', 'url', 'training_headline']","['WEBSITE', 'ORGANIZATION TYPE', 'ID', 'PCC STAFF PERSON EMAIL', 'BUILDING AND STREET', 'ADDRESS', 'HOURS', 'TRAINING', 'APPOINTMENT', 'INTERNET UPLOAD', 'PC USE RESTRICTIONS', 'VOLUNTEERS USED HOW', 'INTERNET DOWNLOAD', 'HARDWARE PUBLIC', 'VOLUNTEERS WANTED HOW', 'NEAREST PARKING DETAIL', 'PHONE NUMBER', 'HANDICAP ACCESS DETAIL', 'ZIP CODE', 'LOCATION LEADERSHIP EMAIL', 'LOCATION LEADERSHIP', 'Latitude', 'ASSISTIVE TECHNOLOGY', 'PUBLIC TRANSPORTATION DETAIL', 'WIFI', 'PUBLIC WIFI DETAIL', 'TRAINING TYPES', 'TRAINING DESCRIPTION', 'TWITTER HANDLE', 'FRIENDLY DESCRIPTION', 'ROOM LIST', 'NEAREST PARKING', 'VOLUNTEERS USED', 'FLICKR TAG', 'INTERNET', 'CITY', 'STATE', 'TIME ALLOWED PER USER DETAIL', 'AGENCY STAFF PERSON CONTACT EMAIL', 'TIME ALLOWED PER USER', 'AGENCY LEADERSHIP CONTACT', 'PCC STAFF PERSON', 'TRAINING URL', 'Location', 'Longitude', 'ORGANIZATION NAME', 'URL', 'TRAINING HEADLINE']",dataset,"['education', 'infrastructure', 'recreation']",Education,"['internet', 'gis', 'facilities']",official,3453.0,57.0,20.0,5593.0,12.4496645385,data.cityofchicago.org,"['internet', 'gis', 'facilities', 'education', 'infrastructure', 'recreation', 'education']","['internet', 'gis', 'facilities', 'education', 'infrastructure', 'recreation', 'education', 'Connect', 'Chicago', 'is', 'a', 'loose', 'network', 'of', 'more', 'than', '250', 'places', 'in', 'the', 'city', 'where', 'internet', 'and', 'computer', 'access', 'digital', 'skills', 'training', 'and', 'online', 'learning', 'resources', 'are', 'available—for', 'free', 'This', 'data', 'set', 'represents', 'all', 'the', 'available', 'details', 'for', 'every', 'location', 'The', 'content', 'is', 'updated', 'regularly', 'by', 'site', 'administrators', 'and', 'location', 'managers']","[(5, 0.12579080199209411), (9, 0.14962169326956956), (18, 0.055361888101742113), (24, 0.053601275625854913), (27, 0.05833374959181073), (34, 0.07745927529947147), (39, 0.031838400668430571), (41, 0.055301367100280434), (42, 0.13496951328073428), (45, 0.14801899332133617), (48, 0.034268942661629005), (50, 0.055710233209334437)]","[(9, 0.14962169326956956), (45, 0.14801899332133617), (42, 0.13496951328073428), (5, 0.1257908019920941), (34, 0.07745927529947147), (27, 0.05833374959181073), (50, 0.05571023320933444), (18, 0.05536188810174211), (41, 0.055301367100280434), (24, 0.05360127562585491), (48, 0.034268942661629005), (39, 0.03183840066843057)]",9
